INFO 2025-08-05 14:28:13,091 basehttp 116328 138187099858624 "GET / HTTP/1.1" 200 23441
INFO 2025-08-05 14:28:13,183 basehttp 116328 138187015976640 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:28:13,202 basehttp 116328 138186999199424 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:28:13,209 basehttp 116328 138187099858624 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:28:13,241 basehttp 116328 138187099858624 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:28:13,412 log 116328 138187099858624 Not Found: /favicon.ico
WARNING 2025-08-05 14:28:13,413 basehttp 116328 138187099858624 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:28:20,208 basehttp 116328 138187099858624 "GET / HTTP/1.1" 200 23439
INFO 2025-08-05 14:28:20,250 basehttp 116328 138187015976640 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:28:20,253 basehttp 116328 138186999199424 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:28:20,254 basehttp 116328 138187099858624 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:28:20,308 basehttp 116328 138187099858624 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:28:20,396 log 116328 138187099858624 Not Found: /favicon.ico
WARNING 2025-08-05 14:28:20,397 basehttp 116328 138187099858624 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:31:22,530 views 116328 138187099858624 Veículo FJX1217 criado no banco de dados.
INFO 2025-08-05 14:31:22,546 views 116328 138187099858624 Certificado Cipp para FJX1217 salvo. ID: 6
INFO 2025-08-05 14:31:22,546 views 116328 138187099858624 Certificado Cipp para FJX1217 salvo com ID: 6 e status: pendente
ERROR 2025-08-05 14:31:22,549 views 116328 138187099858624 Erro ao salvar certificado: UNIQUE constraint failed: automacao_ipiranga_veiculoipiranga.renavam
INFO 2025-08-05 14:31:22,550 views 116328 138187099858624 Veículo FJX1217 já existe no banco de dados.
INFO 2025-08-05 14:31:22,563 views 116328 138187099858624 Certificado Civ para FJX1217 salvo. ID: 7
INFO 2025-08-05 14:31:22,563 views 116328 138187099858624 Certificado Civ para FJX1217 salvo com ID: 7 e status: pendente
INFO 2025-08-05 14:31:22,572 basehttp 116328 138187099858624 "POST /process-documents/ HTTP/1.1" 200 591
INFO 2025-08-05 14:31:29,544 basehttp 116328 138187099858624 "GET /__debug__/history_sidebar/?request_id=09340235580f466ea821d9bf5e82855c HTTP/1.1" 200 9838
INFO 2025-08-05 14:33:29,797 basehttp 116328 138187099858624 "GET /__debug__/render_panel/?request_id=f64cf04531ec4a25816f3d8a08c62202&panel_id=VersionsPanel HTTP/1.1" 200 624
INFO 2025-08-05 14:33:34,057 basehttp 116328 138187099858624 "GET /__debug__/render_panel/?request_id=f64cf04531ec4a25816f3d8a08c62202&panel_id=TimerPanel HTTP/1.1" 200 1460
INFO 2025-08-05 14:33:34,065 basehttp 116328 138187099858624 "GET /static/debug_toolbar/js/timer.js HTTP/1.1" 200 3426
INFO 2025-08-05 14:36:39,792 basehttp 116328 138187099858624 "GET /__debug__/render_panel/?request_id=f64cf04531ec4a25816f3d8a08c62202&panel_id=SettingsPanel HTTP/1.1" 200 29939
WARNING 2025-08-05 14:36:53,641 log 116328 138187099858624 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-08-05 14:36:53,642 basehttp 116328 138187099858624 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 17135
INFO 2025-08-05 14:38:34,652 autoreload 116328 138187185488000 /home/diegomazuco/dev/orchestra/apps/dashboard/urls.py changed, reloading.
INFO 2025-08-05 14:38:35,207 autoreload 120428 139686184484992 Watching for file changes with StatReloader
INFO 2025-08-05 14:45:28,006 autoreload 122591 135464855257216 Watching for file changes with StatReloader
INFO 2025-08-05 14:45:46,464 basehttp 122591 135464770070208 "GET / HTTP/1.1" 200 23348
INFO 2025-08-05 14:45:46,504 basehttp 122591 135464761677504 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:45:46,504 basehttp 122591 135464770070208 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:45:46,521 basehttp 122591 135464535193280 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:45:46,560 basehttp 122591 135464770070208 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:45:46,667 log 122591 135464770070208 Not Found: /favicon.ico
WARNING 2025-08-05 14:45:46,668 basehttp 122591 135464770070208 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:45:47,197 basehttp 122591 135464770070208 "GET / HTTP/1.1" 200 23346
INFO 2025-08-05 14:45:47,222 basehttp 122591 135464770070208 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:45:47,227 basehttp 122591 135464535193280 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:45:47,231 basehttp 122591 135464761677504 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:45:47,276 basehttp 122591 135464770070208 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:45:47,360 log 122591 135464770070208 Not Found: /favicon.ico
WARNING 2025-08-05 14:45:47,361 basehttp 122591 135464770070208 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:45:48,757 basehttp 122591 135464770070208 "GET / HTTP/1.1" 200 23348
INFO 2025-08-05 14:45:48,829 basehttp 122591 135464770070208 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:45:48,830 basehttp 122591 135464761677504 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:45:48,830 basehttp 122591 135464535193280 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:45:48,870 basehttp 122591 135464770070208 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:45:48,956 log 122591 135464770070208 Not Found: /favicon.ico
WARNING 2025-08-05 14:45:48,957 basehttp 122591 135464770070208 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:45:59,094 views 122591 135464770070208 Veículo FJX1217 já existe no banco de dados.
WARNING 2025-08-05 14:46:15,182 log 122591 135464535193280 Not Found: /.well-known/appspecific/com.chrome.devtools.json
WARNING 2025-08-05 14:46:15,185 basehttp 122591 135464535193280 "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 17135
INFO 2025-08-05 14:54:44,219 autoreload 122591 135464855257216 /home/diegomazuco/dev/orchestra/apps/dashboard/views.py changed, reloading.
INFO 2025-08-05 14:54:44,775 autoreload 125917 127563445698688 Watching for file changes with StatReloader
INFO 2025-08-05 14:54:55,056 autoreload 125991 128353516286080 Watching for file changes with StatReloader
INFO 2025-08-05 14:54:58,759 basehttp 125991 128353430398656 "GET / HTTP/1.1" 200 23348
INFO 2025-08-05 14:55:28,836 basehttp 125991 128353430398656 "GET / HTTP/1.1" 200 23346
INFO 2025-08-05 14:55:30,540 basehttp 125991 128353430398656 "GET / HTTP/1.1" 200 23346
INFO 2025-08-05 14:55:30,578 basehttp 125991 128353430398656 "GET /static/debug_toolbar/css/toolbar.css HTTP/1.1" 200 29468
INFO 2025-08-05 14:55:30,580 basehttp 125991 128353352808128 "GET /static/debug_toolbar/js/toolbar.js HTTP/1.1" 200 14879
INFO 2025-08-05 14:55:30,583 basehttp 125991 128353331836608 "GET /static/debug_toolbar/css/print.css HTTP/1.1" 200 43
INFO 2025-08-05 14:55:30,632 basehttp 125991 128353430398656 "GET /static/debug_toolbar/js/utils.js HTTP/1.1" 200 4700
WARNING 2025-08-05 14:55:30,728 log 125991 128353430398656 Not Found: /favicon.ico
WARNING 2025-08-05 14:55:30,729 basehttp 125991 128353430398656 "GET /favicon.ico HTTP/1.1" 404 16987
INFO 2025-08-05 14:56:26,140 autoreload 126580 140052113563776 Watching for file changes with StatReloader
